Production,Productivity,SForest,AD,Sharvest,Rewetting,Total emission,CH4
MediumLow,HighLow,0,High,20,50,16382.031876544735,399.49592514182814
MediumLow,HighLow,0,High,20,75,14955.136129242586,399.49592514182814
MediumLow,HighLow,0,High,20,100,13528.240381940439,399.49592514182814
MediumLow,HighLow,0,High,50,0,20858.596936610236,399.49592514182814
MediumLow,HighLow,0,High,50,25,19431.70118930809,399.49592514182814
MediumLow,HighLow,0,High,50,50,18004.805442005938,399.49592514182814
MediumLow,HighLow,0,High,50,75,16577.90969470379,399.49592514182814
MediumLow,HighLow,0,High,50,100,15151.013947401641,399.49592514182814
MediumLow,HighLow,0,High,83,0,22643.647858617835,399.49592514182814
MediumLow,HighLow,0,High,83,25,21216.752111315684,399.49592514182814
MediumLow,HighLow,0,High,83,50,19789.856364013536,399.49592514182814
MediumLow,HighLow,0,High,83,75,18362.96061671139,399.49592514182814
MediumLow,HighLow,0,High,83,100,16936.06486940924,399.49592514182814
MediumLow,HighLow,0,Low,0,0,18164.730119230724,399.49592514182814
MediumLow,HighLow,0,Low,0,25,16735.145423997878,399.49592514182814
MediumLow,HighLow,0,Low,0,50,15305.560728765035,399.49592514182814
MediumLow,HighLow,0,Low,0,75,13875.976033532192,399.49592514182814
MediumLow,HighLow,0,Low,0,100,12446.391338299347,399.49592514182814
MediumLow,HighLow,0,Low,20,0,19246.579162871818,399.49592514182814
MediumLow,HighLow,0,Low,20,25,17816.99446763897,399.49592514182814
MediumLow,HighLow,0,Low,20,50,16387.409772406132,399.49592514182814
MediumLow,HighLow,0,Low,20,75,14957.825077173284,399.49592514182814
MediumLow,HighLow,0,Low,20,100,13528.240381940439,399.49592514182814
MediumLow,HighLow,0,Low,50,0,20869.35272833302,399.49592514182814
MediumLow,HighLow,0,Low,50,25,19439.768033100176,399.49592514182814
MediumLow,HighLow,0,Low,50,50,18010.183337867333,399.49592514182814
MediumLow,HighLow,0,Low,50,75,16580.598642634486,399.49592514182814
MediumLow,HighLow,0,Low,50,100,15151.013947401641,399.49592514182814
MediumLow,HighLow,0,Low,83,0,22654.403650340617,399.49592514182814
MediumLow,HighLow,0,Low,83,25,21224.81895510777,399.49592514182814
MediumLow,HighLow,0,Low,83,50,19795.23425987493,399.49592514182814
MediumLow,HighLow,0,Low,83,75,18365.649564642084,399.49592514182814
MediumLow,HighLow,0,Low,83,100,16936.06486940924,399.49592514182814
MediumLow,HighLow,100,High,0,0,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,High,0,25,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,High,0,50,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,High,0,75,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,High,0,100,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,High,20,0,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,High,20,25,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,High,20,50,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,High,20,75,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,High,20,100,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,High,50,0,8100.352705282433,399.49592514182814
MediumLow,HighLow,100,High,50,25,8100.352705282433,399.49592514182814
MediumLow,HighLow,100,High,50,50,8100.352705282433,399.49592514182814
MediumLow,HighLow,100,High,50,75,8100.352705282433,399.49592514182814
MediumLow,HighLow,100,High,50,100,8100.352705282433,399.49592514182814
MediumLow,HighLow,100,High,83,0,9885.40362729003,399.49592514182814
MediumLow,HighLow,100,High,83,25,9885.40362729003,399.49592514182814
MediumLow,HighLow,100,High,83,50,9885.40362729003,399.49592514182814
MediumLow,HighLow,100,High,83,75,9885.40362729003,399.49592514182814
MediumLow,HighLow,100,High,83,100,9885.40362729003,399.49592514182814
MediumLow,HighLow,100,Low,0,0,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,Low,0,25,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,Low,0,50,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,Low,0,75,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,Low,0,100,5395.730096180133,399.49592514182814
MediumLow,HighLow,100,Low,20,0,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,Low,20,25,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,Low,20,50,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,Low,20,75,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,Low,20,100,6477.57913982123,399.49592514182814
MediumLow,HighLow,100,Low,50,0,8100.352705282433,399.49592514182814
